romanized,khmer,frequency
aandatsamutror,អណ្ដាតសមុទ្រ,1
aandattrakuot,អណ្ដាតត្រកួត,1
aandeutaandak,អណ្ដឺតអណ្ដក,1
aandoung,អណ្ដូង,1
aaneaba,អានាបា,1
aaneaban,អានាបាណ,1
aaneabran,អានាប្រាណ,1
aaneabtte,អនាបត្តិ,1
aaneachar,អនាចារ,1
aaneaharouk,អានាហរោគ,1
aaneahorouk,អានាហរោគ,1
aaneakeami,អនាគាមិ,1
aaneakeami,អនាគាមី,1
aaneakear,អនាគារ,1
aaneakeariy,អនាគារិយ,1
aaneakol,អនាកុល,1
aaneakom,អនាគម,1
aanealey,អនាល័យ,1
aaneamik,អនាមិក,1
aaneamorub,អនាមរូប,1
aaneamoy,អនាមយ,1
aaneasav,អនាសវ,1
aaneasavea,អនាសវា,1
aaneasaveak,អនាសវៈ,1
aaneasrap,អនាស្រព,1
aaneath,អនាថ,1
aaneatha,អនាថា,1
aaneathbendek,អនាថបិណ្ឌិក,1
aaneathibteyy,អនាធិបតេយ្យ,1
aaneatipheap,អនាទិភាព,1
aaneatmoan,អនាត្ម័ន,1
aaneator,អនាទរ,1
aaneatoropheap,អនាតុរភាព,1
aaneaveas,អនាវាស,1
aaneaveasa,អនាវាសា,1
aaneayr,អនាយ៌,1
aanek,អនេក,1
aanekachon,អាណិកជន,1
aanekochon,អាណិកជន,1
aanektthasamkhya,អនេកត្ថសំខ្យា,1
aanesaneak,អនេសនៈ,1
aang,អង,1
aang,អាំង,1
aangaeael,អង្អែល,1
aangkauk,អង្កើក,1
aangkauy,អង្គើយ,1
aangkea,អង្កា,1
aangkea,អង្គា,1
aangkeabangkau,អង្កាប់អង្កើ,1
aangkeabosbar,អង្គាបុស្ប,1
aangkeadei,អង្គាដី,1
aangkeae,អង្កែ,1
aangkeae,អង្គែ,1
aangkeaelaangkey,អង្កែលអង្កៃ,1
aangkeaet,អង្កែត,1
aangkeal,អង្កាល់,1
aangkealoeang,អង្គាលឿង,1
aangkeam,អង្កាម,1
aangkean,អង្កាន់,1
aangkeanh,អង្កាញ់,1
aangkeari,អង្គារិ,1
aangkeas,អង្គាស,1
aangkeaseil,អង្គាសីល,1
aangkhaul,អង្ឃើល,1
aangkheak,អង្ឃាក់,1
aangkhnang,អាងខ្នាង,1
aangkiem,អង្កៀម,1
aangkiemongiet,អង្កៀមងៀត,1
aangkikaron,អង្គីករណ៍,1
aangkiros,អង្គីរស,1
aangkles,អង្គ្លេស,1
aangkoal,អង្គ័ល,1
aangkoam,អង្កាំ,1
aangkob,អង្គប់,1
aangkobalika,អង្កបាលិកា,1
aangkokar,អង្គការ,1
aangkon,អង្កន់,1
aangkonea,អង្គនា,1
aangkonh,អង្គញ់,1
aangkonhosva,អង្គញ់ស្វា,1
aangkopheap,អង្គភាព,1
aangkor,អង្ក,1
aangkor,អង្ករ,1
aangkor,អង្គរ,1
aangkoreak,អង្គរាគ,1
aangkorochey,អង្គរជ័យ,1
aangkorochuum,អង្គរជុំ,1
aangkoroksar,អង្គរក្ស,1
aangkot,អង្កត់,1
aangkot,អង្គទ,1
aangkotakhmau,អង្កត់ខ្មៅ,1
aangkoul,អង្កោល,1
aangkreaks,អង្គ្រ័ក្ស,1
aangkremaangkrom,អង្ក្រេមអង្ក្រម,1
aangkretaangkrot,អង្ក្រេតអង្ក្រត,1
aangkrong,អង្ក្រង,1
aangkrong,អង្គ្រង,1
aangkrot,អង្ក្រត,1
aangkrueut,អង្គ្រឺត,1
aangkue,អង្កឹ,1
aangkuek,អង្កឹក,1
aangkueu,អង្គឺ,1
aangkueuangkeae,អង្គឺអង្គែ,1
aangkueul,អង្កឺល,1
aangkuk,អង្កុក,1
aangkuk,អង្គុក,1
aangkukaangkul,អង្គុកអង្គុល,1
aangkul,អង្កុល,1
aangkul,អង្គុល,1
aangkuleak,អង្គុលៈ,1
aangkuli,អង្គុលី,1
aangkulyeaphoronak,អង្គុល្យាភរណៈ,1
aangkum,អង្គំ,1
aangkunh,អង្កុញ,1
aangkuoch,អង្កួច,1
aangkuonh,អង្កួញ,1
aangkuonhodei,អង្កួញដី,1
aangkur,អង្កូរ,1
aangkus,អង្កុស,1
aangkuychamtae,អង្គុយចាំតែ,1
aanglang,អាំងឡាំង,1
aanglou,អាំងឡូ,1
aangoaach,អង់អាច,1
aangokles,អង់គ្លេស,1
aangotae,អាងតែ,1
aangreae,អង្រែ,1
aangreaedaek,អង្រែដែក,1
aangrietanueng,អង្រៀតនឹង,1
aangron,អង្រន់,1
aangrong,អង្រង់,1
aangrueng,អង្រឹង,1
aangruon,អង្រួន,1
aangrus,អង្រូស,1
aangrut,អង្រុត,1
aangsea,អង្សា,1
aangseak,អង្ស័ក,1
aangsik,អង្សិក,1
aangsor,អង្ស,1
aangsu,អង្សុ,1
aangveaeng,អង្វែង,1
aangvor,អង្វរ,1
aangvorokar,អង្វរករ,1
aangyi,អាំងយី,1
aanh,អញ,1
aanhcheab,អញ្ចាប,1
aanhcheach,អញ្ចាច,1
aanhcheanh,អញ្ចាញ,1
aanhchhaul,អញ្ឆើល,1
aanhchoan,អញ្ជ័ន,1
aanhchoch,អញ្ជចៗ,1
aanhcholi,អញ្ជលិ,1
aanhchong,អញ្ចង,1
aanhchuch,អញ្ចូចៗ,1
aanhchul,អញ្ជុល,1
aanhchuli,អញ្ជុលី,1
aanheatakachon,អញាតកជន,1
aanhnheat,អញ្ញាត,1
aanhnheatakachon,អញ្ញាតកជន,1
aanhnheathin,អញ្ញាធីន,1
aanhnheatkaves,អញ្ញាតកវេស,1
aanhnheatkavesak,អញ្ញាតកវេសក,1
aanhnhobat,អញ្ញបទ,1
aanhnhothapheap,អញ្ញថាភាព,1
aanhnhotrar,អញ្ញត្រ,1
aanhnhotrasaptor,អញ្ញត្រសព្ទ,1
aanhnhoubtthamphit,អញ្ញោបត្ថម្ភិត,1
aanhnhoveatkamm,អញ្ញវាទកម្ម,1
aanhnhubtthamphit,អញ្ញូបត្ថម្ភិត,1
aanichch,អនិច្ច,1
aanichcha,អនិច្ចា,1
aanichcham,អនិច្ចំ,1
aanidtharmmon,អនិដ្ឋារម្មណ៍,1
aaniklokkhanak,អនីកលក្ខណៈ,1
aaniktossan,អនីកទស្សន៍,1
aanil,អនិល,1
aanimitt,អនិមិត្ត,1
aanimnton,អនិមន្តន៍,1
aanisangsor,អានិសង្ស,1
aanisnteanupheap,អានិសន្ទានុភាព,1
aanisongsor,អានិសង្ស,1
aanissar,អនិស្សរ,1
aanissyomuttak,អនិស្សយមុត្តក,1
aanissyomutteka,អនិស្សយមុត្តិកា,1
aanitphondar,អានីតភណ្ឌ,1
aanitphondor,អានីតភណ្ឌ,1
aanitrea,អនិទ្រា,1
aaniyom,អនិយម,1
aaniyot,អនិយត,1
aanlau,អន្លើ,1
aanleay,អន្លាយ,1
aanley,អន្លៃ,1
aanling,អន្លីង,1
aanlok,អន្លក់,1
aanlong,អន្លង,1
aanlong,អន្លង់,1
aanlueb,អន្លឹប,1
aanlung,អន្លូង,1
aanlungkbalsva,អន្លូងក្បាលស្វា,1
aanlunh,អន្លូញ,1
aann,អន្ន,1
aannam,អណ្ណាម,1
aannap,អណ្ណព,1
aanochri,អាន់ជ្រី,1
aanokkhea,អនគ្ឃា,1
aanokkhor,អនគ្ឃ,1
aanongkon,អនង្គណ,1
aanongkor,អនង្គ,1
aanonhnh,អនញ្ញ,1
aanontea,អនន្តា,1
aanontor,អនន្ត,1
aanontor,អនន្តរ,1
aanontor,អានន្ទ,1
aanontoriykamm,អនន្តរិយកម្ម,1
aanophisettareach,អនភិសិត្តរាជ,1
aanoriy,អនរិយ,1
aanoscharyor,អនស្ចារ្យ,1
aanotta,អនត្តា,1
aanottalokkhan,អនត្តលក្ខណ,1
aanottasanhnhea,អនត្តសញ្ញា,1
aanotthar,អនត្ថ,1
aanou,អណូ,1
aanoukas,អនោកាស,1
aanoum,អនោម,1
aanoumtossei,អនោមទស្សី,1
aanouschchopheap,អនោសជ្ជភាព,1
aanoutatt,អនោតត្ត,1
aanoutttasrah,អនោតត្តស្រះ,1
aanovan,អនវ៉ន,1
aanovotabtak,អនវតប្តៈ,1
aanovotyor,អនវទ្យ,1
aansom,អន្សម,1
aantaut,អន្ទើត,1
aante,អន្តេ,1
aanteaengaantey,អន្តែងអន្តៃ,1
aanteahaanteaeng,អន្ទះអន្ទែង,1
aanteahsa,អន្ទះសា,1
aanteak,អន្តៈ,1
aanteak,អន្ទាក់,1
aanteakakhla,អន្ទាក់ខ្លា,1
aanteakantich,អន្តាក់អន្តិច,1
aanteay,អន្តាយ,1
aantebaanteab,អន្តេបអន្តាប,1
aanteveasek,អន្តេវាសិក,1
aanteveasen,អន្តេវាសិន,1
aanthaum,អន្ធើម,1
aanthika,អន្ធិកា,1
aanthil,អន្ធិល,1
aanthom,អន្ថម,1
aanthor,អន្ធ,1
aanthou,អន្ធោ,1
aanthouch,អន្ថោចៗ,1
aanthu,អន្ធូ,1
aanthueum,អន្ថឺម,1
aanthuom,អន្ធួម,1
aantika,អន្ទិកា,1
aantil,អន្ទិល,1
aantim,អន្តិម,1
aantitaantung,អន្តិតអន្តូង,1
aantoamlea,អន្ទាំស្លា,1
aantocheate,អន្តជាតិ,1
aantokun,អន្តគុណ,1
aantolikkhar,អន្តលិក្ខ,1
aantong,អន្ទង,1
aantong,អន្ទង់,1
aantongoaang,អន្ទង់អាំង,1
aantongobar,អន្ទង់បារ,1
aantongoruk,អន្ទង់រុក,1
aantongovit,អន្ទង់វិត,1
aantor,អន្ត,1
aantorea,អន្តរា,1
aantoreakomon,អន្តរាគមន៍,1
aantoreay,អន្តរាយ,1
aantoreayikathomr,អន្តរាយិកធម៌,1
aantorib,អន្តរីប,1
aantoriksar,អន្តរីក្ស,1
aantorocheate,អន្តរជាតិ,1
aantorodthaka,អន្តរដ្ឋកា,1
aantorokal,អន្តរកាល,1
aantorokamm,អន្តរកម្ម,1
aantorokaron,អន្តរការណ៍,1
aantorotthaveachak,អន្តរត្ថវាចក,1
aantoroveasak,អន្តរវាសក,1
aantosayyea,អន្តសយ្យា,1
aantou,អន្តោ,1
aantouk,អន្ទោក,1
aantoukaantoul,អន្ទោកអន្ទោល,1
aantoul,អន្ទោល,1
aantoy,អន្តយ,1
aantrauk,អន្ត្រើក,1
aantraum,អន្ទ្រើម,1
aantraut,អន្ទ្រើតៗ,1
aantreak,អន្ត្រាក់,1
aantreak,អន្ទ្រាក,1
aantream,អន្ទ្រាម,1
aantrok,អន្ទ្រក់,1
aantrot,អន្ត្រត,1
aantrot,អន្ទ្រត,1
aantrouk,អន្ត្រោក,1
aantruek,អន្ត្រឹក,1
aantrueut,អន្ទ្រឺត,1
aantruk,អន្ត្រុក,1
aantruk,អន្ទ្រុក,1
aantrut,អន្ទ្រូត,1
aantte,អាណត្តិ,1
aantu,អន្ទុ,1
aantueureureut,អន្តឺរ៉ឺរ៉ឺត,1
aantueurueurueut,អន្ទឺរឺរឺត,1
aantueut,អន្តឺត,1
aantul,អន្តុល,1
aantuy,អន្តុយ,1
aanu,អនុ,1
aanubachar,អនុបចារ,1
aanubakar,អនុបការ,1
aanubamea,អនុបមា,1
aanubaphouk,អនុបភោគ,1
aanubates,អនុបទេស,1
aanubathi,អនុបធិ,1
aanubatinnok,អនុបាទិន្នក,1
aanubatisesnipvean,អនុបាទិសេសនិព្វាន,1
aanubaveat,អនុបវាទ,1
aanubmeyy,អនុបមេយ្យ,1
aanubndet,អនុបណ្ឌិត,1
aanubrakar,អនុប្រការ,1
aanubrathean,អនុប្រធាន,1
aanubrayouk,អនុប្រយោគ,1
aanubsakk,អនុបសគ្គ,1
aanubsambonn,អនុបសម្បន្ន,1
aanubsambonnea,អនុបសម្បន្នា,1
aanubtrop,អនុបទ្រព,1
aanubtthamphika,អនុបត្ថម្ភិកា,1
aanubtthamphok,អនុបត្ថម្ភក,1
aanubtthamphor,អនុបត្ថម្ភ,1
aanubveati,អនុបវាទី,1
aanubveatin,អនុបវាទិន,1
aanuch,អនុជ,1
aanuchitsenea,អនុជិតសេនា,1
aanukonak,អនុគណៈ,1
aanukoul,អនុកូល,1
aanukroetyar,អនុក្រឹត្យ,1
aanukruoh,អនុគ្រោះ,1
aanuloum,អនុលោម,1
aanumeatra,អនុមាត្រា,1
aanumoutonea,អនុមោទនា,1
aanuneayok,អនុនាយក,1
aanupeal,អនុពាល,1
aanuphal,អនុផល,1
aanupheak,អនុភាគ,1
aanupheap,អនុភាព,1
aanupheap,អានុភាព,1
aanurdthamontri,អនុរដ្ឋមន្ត្រី,1
aanuroksar,អនុរក្ស,1
aanusar,អនុសារ,1
aanusasan,អនុសាសន៍,1
aanuseniy,អនុសេនីយ៍,1
aanusnhnhea,អនុសញ្ញា,1
aanussavonea,អនុស្សាវនា,1
aanussavonok,អនុស្សាវនក,1
aanussavoriy,អនុស្សាវរីយ,1
aanusvar,អនុស្វារ,1
aanuthmmocharini,អនុធម្មចារិនី,1
aanutis,អនុទិស,1
aanuttar,អនុត្តរ,1
aanutther,អនុត្ថេរ,1
aanutut,អនុទូត,1
aanuveat,អនុវាត,1
aanuyouk,អនុយោគ,1
aanves,អន្វេស,1
aanvokkhareak,អន្វក្ខរៈ,1
aanvoyoveachak,អន្វយវាចក,1
aanyobat,អន្យបទ,1
aanyoterthiy,អន្យតិរ្ថិយ,1
aao,អោ៎,1
aapaong,អាប៉ោង,1
aapeahapipeah,អាពាហ៍ពិពាហ៍,1
aapeahopipeah,អាពាហ៍ពិពាហ៍,1
aapeath,អាពាធ,1
aapeathik,អាពាធិក,1
aapeathika,អាពាធិកា,1
aaphalobrateanprueksar,អផលប្រទានព្រឹក្ស,1
aaphaloprueksar,អផលព្រឹក្ស,1
aaphaso,អផាសុ,1
aaphasok,អផាសុក,1
aaphea,អាភា,1
aapheap,អភាព,1
aapheas,អាភាស,1
aaphechchorub,អភេជ្ជរូប,1
aaphet,អភេទ,1
aaphet,អាភេទ,1
aaphey,អភ័យ,1
aaphi,អភិ,1
aaphibray,អភិប្រាយ,1
aaphibrneboat,អភិប្រណិប័ត,1
aaphibrneboatan,អភិប្រណិប័តន៍,1
aaphichchhea,អភិជ្ឈា,1
aaphichon,អភិជន,1
aaphien,អាភៀន,1
aaphies,អាភៀស,1
aaphikram,អភិក្រម,1
aaphilkkhetakal,អភិលក្ខិតកាល,1
aaphimngkol,អភិមង្គល,1
aaphimngkol,អភិមង្គល៍,1
aaphineskram,អភិនេស្ក្រម៍,1
aaphineskramon,អភិនេស្ក្រមណ៍,1
aaphinhar,អភិណ្ហ,1
aaphinhnhea,អភិញ្ញា,1
aaphinhnhean,អភិញ្ញាណ,1
aaphinihar,អភិនីហារ,1
aaphiniharsambonn,អភិនីហារសម្បន្ន,1
aaphinives,អភិនិវេស,1
aaphirdthamontri,អភិរដ្ឋមន្ត្រី,1
aaphireach,អភិរាជ,1
aaphiream,អភិរាម,1
aaphiroksar,អភិរក្ស,1
aaphirom,អភិរម,1
aaphiromyor,អភិរម្យ,1
aaphiruh,អភិរូហ៍,1
aaphirum,អភិរំ,1
aaphisamey,អភិសម័យ,1
aaphisaoth,អភិសោធ,1
aaphisaothon,អភិសោធន៍,1
aaphisek,អភិសេក,1
aaphisettareach,អភិសិត្តរាជ,1
aaphismeachar,អភិសមាចារ,1
aaphismeacharik,អាភិសមាចារិក,1
aaphismeacharika,អាភិសមាចារិកា,1
aaphismeacharikvott,អភិសមាចារិកវត្ត,1
aaphismpouthi,អភិសម្ពោធិ,1
aaphithchomohardthakuru,អភិធជមហារដ្ឋគុរុ,1
aaphithean,អភិធាន,1
aaphitheansaptor,អភិធានសព្ទ,1
aaphithmmik,អាភិធម្មិក,1
aaphithmmika,អាភិធម្មិកា,1
aaphithomm,អភិធម្ម,1
aaphitous,អភិទោស,1
aaphitruoh,អភិទ្រោះ,1
aaphivnton,អភិវន្ទន៍,1
aaphivontor,អភិវន្ទ,1
aaphivudthkaron,អភិវុឌ្ឍករណ៍,1
aaphoapvor,អភ័ព្វ,1
aaphopvor,អភព្វ,1
aaphoronak,អាភរណៈ,1
aaphoukchett,អាភោគចិត្ត,1
aaphoy,អភយ,1
aaphoyu,អភយូ,1
aaphrumsak,អភ្រំសៈ,1
aaphsan,អផ្សាន,1
aaphsok,អផ្សុក,1
aaphssar,អាភស្សរ,1
aaphssor,អាភស្សរ,1
aaphtak,អផ្ទក់,1
aaphtang,អផ្ទង់,1
aaphtanh,អផ្ទាញ,1
aaphut,អភូត,1
aaphyeakmoneakomon,អភ្យាគមនាគមន៍,1
aaphyeakom,អភ្យាគម,1
aaphyeakot,អភ្យាគត,1
aapies,អាពៀស,1
aapoatthor,អព័ទ្ធ,1
aapoatthor,អាព័ទ្ធ,1
aapol,អពល,1
aapolea,អពលា,1
aapomongkol,អពមង្គល,1
aapopeak,អពពៈ,1
aapotthoseimea,អពទ្ធសីមា,1
aapoyop,អពយព,1
aapphea,អព្ភា,1
aapphean,អព្ភាន,1
aappheas,អព្ភាស,1
aapphokkhan,អព្ភក្ខាន,1
aapphontor,អព្ភន្តរ,1
aapphor,អព្ភ,1
aapphoukas,អព្ភោកាស,1
aapphoukasek,អព្ភោកាសិក,1
aapphut,អព្ភូត,1
aaprohmachari,អព្រហ្មចារី,1
aaprohmacharini,អព្រហ្មចារិនី,1
aaprohmachariy,អព្រហ្មចរិយ,1
aapuk,អាពុក,1
aaputthi,អពុទ្ធិ,1
aapvouharik,អព្វោហារិក,1
aapvouharika,អព្វោហារិកា,1
aapvut,អព្វុទ,1
aapyeabat,អព្យាបាទ,1
aapyeakat,អព្យាកត,1
aapyop,អព្យព,1
aapyott,អព្យត្ត,1
aapyoyeak,អព្យយៈ,1
aapyoyipheap,អព្យយីភាព,1
aar,អារ,1
aarab,អារ៉ាប់,1
aare,អរេ,1
aareachok,អរាជក,1
aareak,អរាគ,1
aareakea,អរាគា,1
aarealik,អារាលិក,1
aaream,អារាម,1
aareamik,អារាមិក,1
aareamika,អារាមិកា,1
aareathok,អារាធក,1
aareathon,អារាធន,1
aareathonea,អារាធនា,1
aarech,អារ៉ិច,1
aarech,អារ៉េច,1
aari,អរិ,1
aariaarab,អារីអារ៉ប,1
aariaarob,អារីអារ៉ប,1
aariy,អរិយ,1
aariyok,អរិយក,1
